MEDIA_ID,MEDIA_NAME,CNT,TIME(2024/03/12 12:23:38.733),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,Unnamed: 59
0,NewMedia0,73419,500.39465,6004994770144,0.30918,0.7169,500.36755,0.0271,2222,1,0.29469,0.73615,1,0.20677,0.67037,3, ,0,,0.19634,0.55824,12.52712,0.95657,1,0.51913,0.50076,11.58919,0.95657,1,0,0.0,6,2.22972,1,2.44012,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,73645,501.90955,6005009919187,0.51686,0.40575,501.7876,0.12195,2231,1,0.50376,0.37047,1,0.2099,0.71574,1, ,0,,0.21052,0.54522,11.89373,0.90318,1,0.53393,0.4906,10.79519,0.90318,1,0,0.0,6,2.58997,1,2.85806,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,44.83126,51.4858,0,
0,NewMedia0,73657,501.98853,6005010708688,0.49662,0.42927,501.91492,0.07361,2232,1,0.51623,0.5301,1,0.2099,0.71574,3, ,0,,0.21109,0.54493,11.9511,0.90318,1,0.53465,0.48997,10.73504,0.90318,1,0,0.0,6,2.56821,1,2.69631,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,73854,503.32166,6005024040840,0.25798,0.79725,503.24121,0.08044,2239,1,0.23967,0.79952,1,0.21302,0.7287,1, ,0,,0.20295,0.55686,11.30126,0.92069,1,0.52653,0.50301,11.56211,0.91517,1,0,0.0,7,2.06575,1,2.59631,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,73867,503.40857,6005024909013,0.30609,0.77143,503.24121,0.15405,2239,0,0.29993,0.74979,1,0.21302,0.7287,3, ,0,,0.20312,0.55683,11.70277,0.92574,1,0.52612,0.50178,11.77225,0.92022,1,0,0.0,7,2.33276,1,2.58573,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,77103,525.2074,6005242897778,0.32284,0.766,525.17163,0.03577,2342,1,0.33591,0.7611,1,0.21927,0.68426,1, ,0,,0.21351,0.55086,12.7413,0.87056,1,0.54096,0.49695,12.28257,0.87056,1,0,0.0,8,2.17611,1,2.59707,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,77113,525.27209,6005243544926,0.32212,0.75978,525.17163,0.10046,2342,1,0.28765,0.73061,1,0.21927,0.68426,3, ,0,,0.2111,0.55145,12.83883,0.90271,1,0.53895,0.49665,11.81765,0.90823,1,0,0.0,8,2.2172,1,2.62197,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,77398,527.20105,6005262834722,0.44905,0.5111,527.01355,0.16089,2349,0,0.46536,0.54739,1,0.21979,0.725,1, ,0,,0.22112,0.54766,11.34094,0.88758,1,0.5481,0.49084,10.87906,0.87798,1,0,0.0,8,2.63474,1,2.61515,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,77412,527.29504,6005263774111,0.43773,0.51173,527.20105,0.09399,2350,1,0.41366,0.49659,1,0.21979,0.725,3, ,0,,0.22278,0.54743,11.30029,0.86683,1,0.54969,0.4905,11.19226,0.87185,1,0,0.0,8,2.57739,1,2.88596,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,79334,540.61133,6005396937757,0.31992,0.74271,540.49744,0.11389,2409,1,0.32643,0.74065,1,0.22187,0.68519,1, ,0,,0.21673,0.5666,13.02081,0.87679,1,0.54558,0.51678,12.52837,0.87177,1,0,0.0,12,2.19124,1,2.46012,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,79348,540.70532,6005397876796,0.21913,0.68018,540.49744,0.18774,2409,0,0.367,0.64695,1,0.22187,0.68519,3, ,0,,0.22389,0.56611,12.29821,0.88132,1,0.55367,0.51437,11.97054,0.8763,1,0,0.0,12,2.08871,1,2.34047,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,80540,548.79688,6005478792898,0.37028,0.5593,548.61694,0.17993,2447,1,0.39654,0.4947,1,0.21563,0.72963,1, ,0,,0.22952,0.55598,13.91278,0.88092,1,0.55842,0.5082,14.41711,0.88092,1,0,0.0,12,2.43408,1,2.79444,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,80552,548.87732,6005479597546,0.31519,0.56297,548.85681,0.02051,2448,1,0.30341,0.56503,1,0.21563,0.72963,3, ,0,,0.23031,0.5554,14.08553,0.89176,1,0.55964,0.5089,14.70061,0.89176,1,0,0.0,12,2.43566,1,2.88271,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,81844,557.76599,6005568484265,0.34818,0.66583,557.71887,0.04712,2502,1,0.43151,0.66356,1,0.22083,0.66574,1, ,0,,0.16572,0.59364,13.40764,0.88213,1,0.49327,0.5237,12.28409,0.88715,1,0,0.0,11,2.18751,1,2.82073,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,81852,557.81946,6005569018309,0.3671,0.6775,557.71887,0.10059,2502,1,0.36673,0.70151,1,0.22083,0.66574,3, ,0,,0.1668,0.59455,14.00697,0.8771,1,0.49249,0.52331,13.75898,0.8771,1,0,0.0,11,2.21618,1,2.49107,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,81930,558.3418,6005574242395,0.42259,0.6759,558.18115,0.16064,2505,1,0.41904,0.65951,1,0.22135,0.72593,1, ,0,,0.19091,0.58265,13.39687,0.88213,1,0.51847,0.52324,12.28842,0.8771,1,0,0.0,11,2.35418,1,2.37702,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,81944,558.43555,6005575179426,0.53224,0.65008,558.39526,0.04028,2506,1,0.57918,0.63711,1,0.22135,0.72593,3, ,0,,0.19123,0.58056,12.3369,0.8771,1,0.51859,0.52073,12.17377,0.8771,1,0,0.0,11,2.38783,1,2.25945,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,84241,574.34436,6005734268095,0.22598,0.7243,574.31726,0.0271,2601,1,0.2373,0.72704,1,0.20937,0.66667,1, ,0,,0.20134,0.58279,13.02886,0.91928,1,0.52884,0.52716,12.26239,0.91928,1,0,0.0,15,2.17555,1,2.65462,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,84256,574.44482,6005735271776,0.20666,0.73784,574.31726,0.12756,2601,1,0.2366,0.76855,1,0.20937,0.66667,3, ,0,,0.21061,0.58167,12.8495,0.85541,1,0.53769,0.52879,12.62828,0.85541,1,0,0.0,15,2.27492,1,2.60348,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,84342,575.02161,6005741039950,0.41441,0.55337,574.94043,0.08118,2604,1,0.37886,0.44764,1,0.2099,0.72593,1, ,0,,0.20911,0.57594,12.2072,0.89719,1,0.53577,0.51871,11.19414,0.89719,1,0,0.0,15,2.55201,1,2.95013,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,84355,575.10828,6005741906866,0.39118,0.47994,575.03394,0.07434,2605,1,0.4147,0.4694,1,0.2099,0.72593,3, ,0,,0.21524,0.57446,12.11864,0.90385,1,0.54168,0.52047,11.49592,0.90937,1,0,0.0,15,2.46666,1,2.75319,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,85326,581.82642,6005809087572,0.32622,0.73433,581.71277,0.11365,2649,1,0.29939,0.73497,1,0.21979,0.69259,1, ,0,,0.1607,0.58811,14.13518,0.87168,1,0.49047,0.51812,13.34706,0.87168,1,0,0.0,16,2.35727,1,2.58578,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,85337,581.90002,6005809823882,0.26562,0.71083,581.71277,0.17371,2649,0,0.25174,0.70164,1,0.21979,0.69259,3, ,0,,0.16391,0.58804,13.74023,0.88132,1,0.49302,0.51629,13.51376,0.8763,1,0,0.0,16,2.28267,1,2.69577,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,85672,584.14368,6005832261179,0.35178,0.72426,584.10364,0.04004,2667,1,0.35925,0.69052,1,0.22656,0.74074,1, ,0,,0.18222,0.58812,11.71884,0.89176,1,0.51188,0.5249,12.87917,0.88674,1,0,0.0,15,2.16128,1,2.5948,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,85683,584.21777,6005833002168,0.20313,0.7778,584.10364,0.09375,2667,0,0.1391,0.78136,1,0.22656,0.74074,3, ,0,,0.18596,0.58625,11.60811,0.8771,1,0.51596,0.52411,12.20499,0.8771,1,0,0.0,15,2.11635,1,2.68846,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,86812,591.78015,6005908625158,0.40008,0.69688,591.68616,0.09399,2725,1,0.33925,0.67569,1,0.21875,0.69722,1, ,0,,0.18671,0.59195,13.07515,0.85541,1,0.51475,0.52666,11.12524,0.85541,1,0,0.0,11,2.29539,1,2.40123,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,86825,591.86719,6005909495853,0.41788,0.69457,591.68616,0.18103,2725,1,0.49106,0.65762,1,0.21875,0.69722,3, ,0,,0.18897,0.58888,12.70175,0.86061,1,0.51712,0.52695,12.67188,0.85559,1,0,0.0,11,2.19433,1,2.40439,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,189.48062,183.71902,0,
0,NewMedia0,87356,595.89978,6005949821295,0.29975,0.69409,595.74536,0.14758,2748,0,0.30149,0.6566,1,0.22396,0.73056,1, ,0,,0.23015,0.56696,14.63508,0.86104,1,0.56478,0.54237,14.09649,0.85646,1,0,0.0,13,2.49138,1,2.64044,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,87369,595.98669,6005950690832,0.2839,0.72844,595.89978,0.08691,2749,1,0.3336,0.7923,1,0.22396,0.73056,3, ,0,,0.23164,0.57215,15.138,0.71517,1,0.56595,0.54499,13.40354,0.71517,1,0,0.0,13,2.74354,1,2.78429,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,88227,602.00854,6006010909385,0.51525,0.64799,601.92163,0.08691,2781,1,0.53932,0.6547,1,0.22135,0.68889,1, ,0,,0.20684,0.58095,12.34551,0.87168,1,0.53184,0.51958,12.62224,0.87168,1,0,0.0,14,2.30496,1,2.49001,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,88241,602.10303,6006011854632,0.49587,0.65739,601.92163,0.1814,2781,1,0.43837,0.67059,1,0.22135,0.68889,3, ,0,,0.20392,0.58305,13.01943,0.87168,1,0.52862,0.52039,12.74219,0.87168,1,0,0.0,14,2.21995,1,2.55029,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,502.04962,13.23401,0,
0,NewMedia0,89133,608.13745,6006072198271,0.31403,0.80516,607.90283,0.23462,2804,1,0.31482,0.83043,1,0.22083,0.72593,1, ,0,,0.20444,0.58145,11.62675,0.89719,1,0.52849,0.5186,11.80443,0.89719,1,0,0.0,15,2.11143,1,2.53626,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,89146,608.22534,6006073077917,0.3104,0.80223,607.90283,0.32251,2804,1,0.30401,0.75472,1,0.22083,0.72593,3, ,0,,0.20611,0.58096,12.51905,0.89719,1,0.52927,0.51763,11.6486,0.89719,1,0,0.0,15,2.28564,1,2.53892,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,90448,617.12,6006162023845,0.40299,0.63322,616.91223,0.18127,2849,0,0.40805,0.59359,1,0.22448,0.69815,1, ,0,,0.2217,0.57012,13.48448,0.85793,1,0.54713,0.51736,12.69907,0.85793,1,0,0.0,16,2.60273,1,2.63837,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,90458,617.18713,6006162695612,0.26949,0.75755,617.14014,0.047,2850,1,0.25287,0.74149,1,0.22448,0.69815,3, ,0,,0.22118,0.56975,13.80107,0.8822,1,0.5477,0.51539,12.68844,0.87668,1,0,0.0,16,2.46409,1,2.61671,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,90516,617.578,6006166604476,0.80653,0.63667,617.54187,0.03613,2853,1,0.80949,0.6068,1,0.21146,0.73981,1, ,0,,0.27204,0.55278,13.7762,0.8771,1,0.5996,0.51035,12.37413,0.8771,1,0,0.0,16,2.87173,1,2.69223,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,90527,617.64978,6006167321225,0.79608,0.63588,617.54187,0.10791,2853,1,0.77901,0.63148,1,0.21146,0.73981,3, ,0,,0.26938,0.55431,14.02987,0.87128,1,0.59574,0.5105,14.10115,0.8763,1,0,0.0,16,2.69743,1,2.63703,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,93009,634.40198,6006334843432,0.27414,0.75069,634.2207,0.18127,2943,1,0.15803,0.69366,1,0.22292,0.66574,1, ,0,,0.23025,0.57186,12.25736,0.85048,1,0.56109,0.51397,12.1708,0.8459,1,0,0.0,15,2.4083,1,2.43479,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,93020,634.47559,6006335579766,0.54268,0.70198,634.45532,0.02026,2944,1,0.55001,0.69272,1,0.22292,0.66574,3, ,0,,0.23635,0.57113,12.69265,0.84624,1,0.56695,0.51322,11.81814,0.84166,1,0,0.0,15,2.43454,1,2.39662,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,93160,635.41321,6006344955758,0.36181,0.50396,635.27917,0.13403,2948,1,0.32497,0.51779,1,0.21198,0.73241,1, ,0,,0.2168,0.56539,13.62763,0.85541,1,0.54674,0.50574,13.69327,0.85541,1,0,0.0,15,2.58195,1,3.1098,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,93177,635.52734,6006346097099,0.32147,0.52524,635.45996,0.06738,2949,1,0.31257,0.52651,1,0.21198,0.73241,3, ,0,,0.21651,0.56503,13.30711,0.82229,1,0.54653,0.50527,13.57428,0.82687,1,0,0.0,15,2.66389,1,3.02439,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,93990,641.06079,6006401431866,0.27887,0.7867,640.95935,0.10144,2979,1,0.27898,0.78634,1,0.22292,0.67407,1, ,0,,0.21676,0.58294,12.45497,0.83111,1,0.54963,0.52624,11.6103,0.82652,1,0,0.0,14,2.29132,1,2.74703,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,94005,641.16296,6006402453943,0.27735,0.77266,640.95935,0.20361,2979,1,0.26708,0.76363,1,0.22292,0.67407,3, ,0,,0.21791,0.58537,12.82783,0.84555,1,0.55078,0.52789,12.20881,0.84555,1,0,0.0,14,2.23809,1,2.77326,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,94091,641.73633,6006408187683,0.61332,0.65121,641.64929,0.08704,2983,1,0.57706,0.65755,1,0.22448,0.72407,1, ,0,,0.2265,0.58057,11.47031,0.85541,1,0.55874,0.52254,11.3286,0.85083,1,0,0.0,14,2.44181,1,2.57249,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,94104,641.82336,6006409057889,0.57097,0.61332,641.77649,0.04688,2984,1,0.573,0.56164,1,0.22448,0.72407,3, ,0,,0.22714,0.57488,11.89964,0.87549,1,0.55804,0.51596,12.51606,0.87549,1,0,0.0,14,2.63503,1,2.70274,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,95193,649.16467,6006482470660,0.28883,0.78416,649.03076,0.13391,3025,1,0.39561,0.75255,1,0.21094,0.6713,1, ,0,,0.21785,0.5739,11.9602,0.85167,1,0.54788,0.51599,11.68905,0.85625,1,0,0.0,15,2.17575,1,2.42281,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,95205,649.24512,6006483275333,0.38485,0.74867,649.17908,0.06604,3026,1,0.3654,0.74865,1,0.21094,0.6713,3, ,0,,0.21583,0.57513,11.67149,0.85167,1,0.54583,0.51516,11.01224,0.85625,1,0,0.0,15,2.18107,1,2.43446,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,95432,650.76624,6006498486150,0.53786,0.7234,650.63867,0.12756,3033,1,0.53956,0.7734,1,0.2151,0.73241,1, ,0,,0.22858,0.54891,11.3265,0.84166,1,0.55902,0.49148,11.34907,0.84624,1,0,0.0,15,2.28768,1,2.29573,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,95443,650.83936,6006499217648,0.53517,0.72796,650.63867,0.20068,3033,1,0.57705,0.76181,1,0.2151,0.73241,3, ,0,,0.23306,0.5456,11.74786,0.83708,1,0.56379,0.48996,11.3228,0.84166,1,0,0.0,15,2.56509,1,2.38141,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,96311,656.6781,6006557605254,0.30214,0.74543,656.4325,0.24561,3063,1,0.2739,0.7199,1,0.21667,0.67037,1, ,0,,0.1894,0.58123,14.62756,0.84166,1,0.51916,0.51348,12.67443,0.84624,1,0,0.0,13,2.36351,1,2.74932,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,96321,656.7406,6006558229578,0.29618,0.74273,656.4325,0.30811,3063,1,0.25812,0.76308,1,0.21667,0.67037,3, ,0,,0.19083,0.58131,14.37872,0.85135,1,0.52031,0.51396,12.77608,0.84175,1,0,0.0,13,2.40348,1,2.68795,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,96378,657.12256,6006562049198,0.3204,0.72435,657.00867,0.11389,3065,1,0.37094,0.69528,1,0.21563,0.73333,1, ,0,,0.19591,0.57918,13.40825,0.84131,1,0.52687,0.51366,12.49796,0.8459,1,0,0.0,13,2.2767,1,2.60292,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,96385,657.16919,6006562515955,0.3272,0.71897,657.00867,0.16052,3065,1,0.35044,0.71082,1,0.21563,0.73333,3, ,0,,0.19269,0.58055,13.41817,0.8555,1,0.52304,0.51398,13.34957,0.8555,1,0,0.0,13,2.42675,1,2.6647,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,97306,663.34534,6006624277276,0.30639,0.78328,663.28503,0.0603,3097,1,0.32437,0.79711,1,0.20417,0.69444,1, ,0,,0.21427,0.57749,12.45927,0.84668,1,0.54529,0.51603,11.89386,0.85628,1,0,0.0,12,2.24506,1,2.64204,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,97318,663.42578,6006625081485,0.30518,0.78318,663.28503,0.14075,3097,1,0.29067,0.79867,1,0.20417,0.69444,3, ,0,,0.21389,0.57772,12.37176,0.83708,1,0.54474,0.516,12.17679,0.83708,1,0,0.0,12,2.28659,1,2.66047,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,97392,663.92163,6006630040174,0.73882,0.59623,663.8877,0.03394,3101,1,0.74776,0.64393,1,0.21042,0.73148,1, ,0,,0.22527,0.57301,11.59338,0.85541,1,0.55618,0.50982,11.65521,0.85541,1,0,0.0,12,2.78725,1,2.70002,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,97407,664.02197,6006631044150,0.74302,0.58881,663.8877,0.13428,3101,1,0.71701,0.62593,1,0.21042,0.73148,3, ,0,,0.22674,0.57409,12.36567,0.85541,1,0.55865,0.5103,11.62001,0.85541,1,0,0.0,12,2.73304,1,2.82995,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,98962,674.49805,6006735804584,0.47371,0.71927,674.3103,0.18774,3147,1,0.30879,0.79436,1,0.20885,0.68611,1, ,0,,0.20284,0.57865,12.47919,0.87047,1,0.53345,0.51476,12.91053,0.86545,1,0,0.0,10,2.54715,1,2.56578,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,98975,674.58508,6006736675134,0.28827,0.78754,674.53137,0.05371,3148,1,0.27233,0.84627,1,0.20885,0.68611,3, ,0,,0.20331,0.57862,12.57632,0.85628,1,0.5342,0.51457,12.28022,0.84668,1,0,0.0,10,2.2121,1,2.57275,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,99126,675.59656,6006746789888,0.29001,0.69542,675.31506,0.2749,3151,0,0.2724,0.64672,1,0.20937,0.72685,1, ,0,,0.19944,0.58,12.95122,0.85048,1,0.53068,0.51357,12.90453,0.85048,1,0,0.0,10,2.283,1,2.6419,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,99144,675.71716,6006747995282,0.28413,0.71515,675.59656,0.12061,3152,1,0.26386,0.73516,1,0.20937,0.72685,3, ,0,,0.20514,0.5787,13.66082,0.87168,1,0.53601,0.51342,12.78568,0.8767,1,0,0.0,10,2.56273,1,2.66394,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,99698,679.42798,6006785103769,0.28957,0.79985,679.15332,0.26807,3168,0,0.30187,0.81026,1,0.21198,0.68981,1, ,0,,0.21486,0.57897,13.16037,0.85541,1,0.54536,0.51758,11.7412,0.85541,1,0,0.0,10,2.29156,1,2.58046,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,99710,679.50818,6006785905930,0.32007,0.7768,679.42798,0.0802,3169,1,0.31951,0.72955,1,0.21198,0.68981,3, ,0,,0.21117,0.58043,12.81933,0.85048,1,0.54229,0.51802,12.26374,0.85048,1,0,0.0,10,2.20008,1,2.48752,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,99781,679.98401,6006790664385,0.42155,0.68461,679.84326,0.14075,3171,1,0.40942,0.68118,1,0.20937,0.73148,1, ,0,,0.20941,0.57967,13.22365,0.84097,1,0.54092,0.51626,12.16525,0.83638,1,0,0.0,10,2.31782,1,2.43005,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,99795,680.07776,6006791601739,0.41632,0.68415,679.84326,0.2345,3171,1,0.3775,0.71353,1,0.2099,0.73148,3, ,0,,0.20347,0.58141,13.06556,0.86043,1,0.53516,0.51571,12.17936,0.86043,1,0,0.0,10,2.52728,1,2.53975,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,103518,705.22351,6007043059355,0.27643,0.80564,705.17664,0.04688,3295,1,0.31009,0.76229,1,0.21458,0.68426,1, ,0,,0.23918,0.57251,12.3716,0.80835,1,0.57809,0.52306,12.21101,0.80835,1,0,0.0,6,2.18371,1,2.75773,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,103530,705.30383,6007043861815,0.29689,0.78561,705.17664,0.1272,3295,1,0.31264,0.74527,1,0.21458,0.68426,3, ,0,,0.2406,0.56841,13.30824,0.80835,1,0.57834,0.51911,12.4833,0.80835,1,0,0.0,6,2.38382,1,2.67863,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,103674,706.26941,6007053518051,0.27025,0.7784,706.18103,0.08838,3302,1,0.29754,0.80114,1,0.2224,0.72778,1, ,0,,0.23724,0.57318,13.46386,0.81736,1,0.57277,0.52424,14.13934,0.81736,1,0,0.0,6,2.48687,1,2.80774,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
0,NewMedia0,103684,706.33594,6007054183806,0.26181,0.82284,706.30176,0.03418,3303,1,0.24082,0.79084,1,0.2224,0.72778,3, ,0,,0.23935,0.56601,13.43909,0.82652,1,0.57473,0.51864,14.17216,0.83111,1,0,0.0,6,2.30921,1,2.76326,1,0.0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,0,0.0,0,,0.0,0.0,0,
